customer_id,total_transactions,total_amount,avg_transaction_amount
CUST2684,22,1240360.01,56380.00045454546
CUST2685,20,1063473.47,53173.6735
CUST2686,21,1015311.4,48348.1619047619
CUST2687,23,1404099.44,61047.80173913043
CUST2688,17,797100.15,46888.24411764706
CUST2689,15,790020.59,52668.039333333334
CUST269,20,955442.99,47772.1495
CUST2690,23,1096066.01,47655.043913043475
CUST2691,22,935842.26,42538.284545454546
CUST2692,23,1066067.31,46350.75260869566
CUST2693,22,1151238.6099999999,52329.02772727272
CUST2694,19,1068265.15,56224.481578947365
CUST2695,20,1030459.73,51522.9865
CUST2696,21,859559.99,40931.428095238094
CUST2697,21,979847.04,46659.38285714286
CUST2698,21,1128319.28,53729.48952380953
CUST2699,23,1352200.81,58791.33956521739
CUST27,20,1135370.56,56768.528000000006
CUST270,25,1258166.75,50326.67
CUST2700,16,733392.65,45837.040625
CUST2701,13,660142.18,50780.167692307696
CUST2702,21,1109729.78,52844.27523809524
CUST2703,20,1071222.8699999999,53561.14349999999
CUST2704,22,1183597.54,53799.88818181818
CUST2705,25,1147405.1099999999,45896.204399999995
CUST2706,19,996550.5800000001,52450.03052631579
CUST2707,22,1224133.09,55642.413181818185
CUST2708,19,1066654.26,56139.69789473684
CUST2709,18,882684.1799999999,49038.009999999995
CUST271,23,1285255.7,55880.68260869565
CUST2710,15,622888.37,41525.89133333333
CUST2711,16,940140.23,58758.764375
CUST2712,18,857712.01,47650.667222222226
CUST2713,22,1055661.02,47984.59181818182
CUST2714,26,1299237.89,49970.68807692307
CUST2715,27,1215302.04,45011.18666666667
CUST2716,25,1149235.78,45969.4312
CUST2717,10,619695.96,61969.596
CUST2718,21,971959.0599999999,46283.76476190476
CUST2719,24,1326140.83,55255.86791666667
CUST272,18,829758.88,46097.71555555556
CUST2720,24,1002922.17,41788.42375
CUST2721,15,829036.04,55269.06933333333
CUST2722,14,770075.57,55005.39785714285
CUST2723,15,619918.88,41327.92533333333
CUST2724,23,1149489.2,49977.791304347826
CUST2725,16,843010.8099999999,52688.175624999996
CUST2726,29,1535675.29,52954.32034482759
CUST2727,18,1144434.27,63579.68166666667
CUST2728,26,1370965.09,52729.42653846154
CUST2729,28,1329067.48,47466.69571428571
CUST273,23,1117900.68,48604.37739130435
CUST2730,17,984843.9299999999,57931.99588235294
CUST2731,17,888236.39,52249.199411764705
CUST2732,21,1057401.15,50352.43571428571
CUST2733,20,973531.72,48676.585999999996
CUST2734,23,960175.4400000001,41746.75826086957
CUST2735,22,1214165.77,55189.35318181818
CUST2736,23,1264159.16,54963.44173913043
CUST2737,17,978368.17,57551.068823529415
CUST2738,10,530067.75,53006.775
CUST2739,25,1026835.85,41073.434
CUST274,10,620259.61,62025.960999999996
CUST2740,16,957301.4400000001,59831.340000000004
CUST2741,15,663142.32,44209.488
CUST2742,23,1239953.88,53911.03826086956
CUST2743,20,1101928.99,55096.4495
CUST2744,23,1266282.58,55055.76434782609
CUST2745,17,891885.47,52463.85117647058
CUST2746,18,817408.88,45411.60444444444
CUST2747,27,1458926.45,54034.31296296296
CUST2748,23,1496692.01,65073.565652173915
CUST2749,16,825864.32,51616.52
CUST275,20,1093579.57,54678.978500000005
CUST2750,15,787572.19,52504.812666666665
CUST2751,11,697021.2,63365.56363636363
CUST2752,22,1008433.1699999999,45837.87136363636
CUST2753,12,476810.42000000004,39734.20166666667
CUST2754,19,977289.45,51436.28684210526
CUST2755,23,1129857.13,49124.223043478254
CUST2756,13,632881.14,48683.164615384616
CUST2757,22,993965.26,45180.23909090909
CUST2758,24,938492.36,39103.848333333335
CUST2759,22,1197487.76,54431.26181818182
CUST276,11,643139.13,58467.193636363634
CUST2760,19,920843.4600000001,48465.4452631579
CUST2761,22,876782.4,39853.74545454545
CUST2762,13,755282.09,58098.622307692305
CUST2763,18,647224.71,35956.92833333333
CUST2764,19,926363.3400000001,48755.9652631579
CUST2765,20,1098309.45,54915.472499999996
CUST2766,19,1009027.89,53106.73105263158
CUST2767,22,1132540.26,51479.10272727273
CUST2768,15,774916.78,51661.11866666667
CUST2769,16,719938.96,44996.185
CUST277,25,1246263.8,49850.552
CUST2770,15,813764.5900000001,54250.972666666676
CUST2771,20,1116211.3599999999,55810.56799999999
CUST2772,27,1218533.26,45130.86148148148
CUST2773,18,878426.46,48801.47
CUST2774,21,1142658.87,54412.327142857146
CUST2775,25,1019736.5800000001,40789.463200000006
CUST2776,32,1750518.45,54703.7015625
CUST2777,21,1281722.28,61034.39428571429
CUST2778,24,976739.8099999999,40697.49208333333
CUST2779,19,969592.01,51031.158421052634
CUST278,23,1297432.6,56410.11304347827
CUST2780,11,591131.13,53739.193636363634
CUST2781,24,1196201.65,49841.73541666666
CUST2782,22,1254457.47,57020.79409090909
CUST2783,16,991907.08,61994.1925
CUST2784,20,969850.91,48492.5455
CUST2785,13,602200.05,46323.08076923077
CUST2786,23,1056254.73,45924.11869565217
CUST2787,15,850047.76,56669.850666666665
CUST2788,26,1191436.89,45824.495769230765
CUST2789,25,1228718.43,49148.737199999996
CUST279,10,360760.16000000003,36076.016
CUST2790,23,918720.83,39944.38391304348
CUST2791,13,799743.02,61518.693846153845
CUST2792,26,1199029.53,46116.52038461539
CUST2793,19,965756.13,50829.27
CUST2794,16,702573.28,43910.83
CUST2795,26,1269749.55,48836.52115384616
CUST2796,18,985124.37,54729.13166666667
CUST2797,23,1214362.73,52798.379565217394
CUST2798,19,803584.57,42293.924736842106
CUST2799,26,1272079.54,48926.13615384616
CUST28,24,1326204.22,55258.50916666666
CUST280,27,1376794.7,50992.3962962963
CUST2800,20,912049.55,45602.4775
CUST2801,25,1282337.2,51293.488
CUST2802,19,916212.89,48221.73105263158
CUST2803,12,504419.58,42034.965000000004
CUST2804,22,1046711.57,47577.79863636364
CUST2805,25,1444311.83,57772.4732
CUST2806,19,962187.86,50641.466315789476
CUST2807,21,1214827.26,57848.91714285714
CUST2808,16,601432.96,37589.56
CUST2809,28,1293141.51,46183.62535714286
CUST281,22,1127555.44,51252.52
CUST2810,24,1095319.91,45638.32958333333
CUST2811,16,966907.08,60431.6925
CUST2812,17,727104.6799999999,42770.86352941176
CUST2813,25,793480.06,31739.202400000002
CUST2814,13,520431.25,40033.17307692308
CUST2815,21,1100016.4,52381.73333333333
CUST2816,21,1023093.18,48718.72285714286
CUST2817,24,1133588.7,47232.862499999996
CUST2818,20,1056259.84,52812.992000000006
CUST2819,19,745848.93,39255.20684210527
CUST282,16,649023.04,40563.94
CUST2820,21,920223.5,43820.166666666664
CUST2821,11,291192.19,26472.017272727273
CUST2822,25,1232152.5899999999,49286.103599999995
CUST2823,23,1151707.98,50074.26
CUST2824,17,829348.1799999999,48785.187058823525
CUST2825,20,1117578.96,55878.948
CUST2826,23,1154773.08,50207.52521739131
CUST2827,20,983611.75,49180.5875
CUST2828,20,819997.6,40999.88
CUST2829,20,1002374.66,50118.733
CUST283,11,519830.65,47257.33181818182
CUST2830,21,1048427.56,49925.12190476191
CUST2831,16,925727.29,57857.955625
CUST2832,19,985556.68,51871.40421052632
CUST2833,15,747793.16,49852.87733333334
CUST2834,22,930119.6799999999,42278.16727272727
CUST2835,10,492484.76999999996,49248.477
CUST2836,15,912671.85,60844.79
CUST2837,14,648899.47,46349.96214285714
CUST2838,16,821689.96,51355.6225
CUST2839,30,1465295.24,48843.174666666666
CUST284,21,900100.23,42861.915714285715
CUST2840,23,900581.33,39155.71
CUST2841,20,963001.65,48150.082500000004
CUST2842,19,946131.18,49796.37789473685
CUST2843,15,901624.21,60108.280666666666
CUST2844,16,728829.94,45551.87125
CUST2845,24,1206441.63,50268.401249999995
CUST2846,33,1744222.7,52855.23333333333
CUST2847,21,820766.5,39084.119047619046
CUST2848,15,864114.55,57607.63666666667
CUST2849,13,388029.48,29848.421538461538
CUST285,24,1190065.6400000001,49586.068333333336
CUST2850,10,479367.0,47936.7
CUST2851,20,1052578.46,52628.922999999995
CUST2852,23,1340844.83,58297.60130434783
CUST2853,16,910569.72,56910.6075
CUST2854,22,1259187.33,57235.78772727273
CUST2855,18,1134630.43,63035.023888888885
CUST2856,14,685507.35,48964.81071428571
CUST2857,15,810489.01,54032.600666666665
CUST2858,14,699973.79,49998.12785714286
CUST2859,18,1038880.36,57715.57555555555
CUST286,37,2220721.39,60019.49702702703
CUST2860,26,1535755.15,59067.50576923077
CUST2861,24,1141514.6,47563.10833333334
CUST2862,18,1008741.01,56041.167222222226
CUST2863,23,1155118.28,50222.53391304348
CUST2864,34,1520011.29,44706.214411764704
CUST2865,16,807465.12,50466.57
CUST2866,26,1007882.38,38764.70692307693
CUST2867,23,1311040.52,57001.76173913044
CUST2868,16,912400.86,57025.05375
CUST2869,16,456482.66000000003,28530.166250000002
CUST287,25,1160547.22,46421.8888
CUST2870,17,920760.24,54162.367058823525
CUST2871,27,1319805.87,48881.698888888895
CUST2872,16,922034.52,57627.1575
CUST2873,27,1650107.23,61115.08259259259
CUST2874,15,687019.46,45801.29733333333
CUST2875,17,776806.31,45694.48882352941
CUST2876,10,414616.26,41461.626000000004
CUST2877,14,519299.07,37092.790714285715
CUST2878,17,877951.63,51644.21352941176
CUST2879,23,1334851.95,58037.041304347826
CUST288,19,1003912.73,52837.51210526316
CUST2880,19,685382.43,36072.759473684215
CUST2881,18,1047804.95,58211.38611111111
CUST2882,23,937944.06,40780.17652173913
CUST2883,20,1077031.76,53851.588
CUST2884,22,1210893.07,55040.59409090909
CUST2885,16,738875.74,46179.73375
CUST2886,20,817387.88,40869.394
CUST2887,22,1077731.8599999999,48987.81181818181
CUST2888,19,1109207.06,58379.318947368425
CUST2889,12,350850.9,29237.575
CUST289,26,1526040.41,58693.86192307692
CUST2890,29,1427683.85,49230.4775862069
CUST2891,18,1090579.21,60587.733888888884
CUST2892,19,990290.0,52120.52631578947
CUST2893,19,1156231.8900000001,60854.310000000005
CUST2894,13,812305.2000000001,62485.01538461539
CUST2895,20,1178323.89,58916.1945
CUST2896,21,1039298.2,49490.39047619047
CUST2897,20,986430.5800000001,49321.529
CUST2898,15,479715.88,31981.058666666668
CUST2899,16,641203.95,40075.246875
CUST29,26,1269013.93,48808.22807692307
CUST290,29,1860672.3,64161.11379310345
CUST2900,28,1190269.53,42509.626071428575
CUST2901,11,594603.98,54054.90727272727
CUST2902,19,1074140.17,56533.69315789473
CUST2903,21,1122014.49,53429.26142857143
CUST2904,17,854178.62,50245.80117647059
CUST2905,20,929496.58,46474.829
CUST2906,15,760442.36,50696.15733333333
CUST2907,16,802074.19,50129.636875
CUST2908,15,903764.08,60250.93866666666
CUST2909,20,965708.54,48285.427
CUST291,17,607490.33,35734.72529411764
CUST2910,18,930366.87,51687.04833333333
CUST2911,29,1269910.22,43790.0075862069
CUST2912,25,1598550.63,63942.0252
CUST2913,19,973938.71,51259.93210526316
CUST2914,22,1056177.24,48008.056363636366
CUST2915,25,1110891.79,44435.6716
CUST2916,23,1330484.24,57847.14086956521
CUST2917,24,1206018.8,50250.78333333333
CUST2918,29,1417456.04,48877.794482758625
CUST2919,16,638289.85,39893.115625
CUST292,19,1258137.77,66217.77736842106
CUST2920,15,572721.18,38181.412000000004
CUST2921,14,863602.25,61685.875
CUST2922,24,1049842.95,43743.456249999996
CUST2923,22,1170283.81,53194.718636363636
CUST2924,18,1038432.17,57690.67611111111
CUST2925,13,550643.88,42357.22153846154
CUST2926,21,889353.35,42350.159523809525
CUST2927,20,1068747.44,53437.371999999996
CUST2928,24,1311272.59,54636.35791666667
CUST2929,19,988541.56,52028.50315789474
CUST293,17,857790.51,50458.26529411765
CUST2930,21,951467.47,45307.97476190476
CUST2931,22,1076790.03,48945.001363636366
CUST2932,19,1098396.22,57810.32736842105
CUST2933,20,1021698.6799999999,51084.933999999994
CUST2934,22,853274.23,38785.19227272727
CUST2935,16,776686.03,48542.876875
CUST2936,13,883615.93,67970.45615384616
CUST2937,24,1196639.01,49859.95875
CUST2938,17,869791.06,51164.18
CUST2939,25,1252908.01,50116.3204
CUST294,25,1473235.59,58929.4236
CUST2940,16,517471.98,32341.99875
CUST2941,28,1283041.68,45822.91714285714
CUST2942,14,664513.13,47465.22357142857
CUST2943,27,1454431.36,53867.82814814815
CUST2944,26,1222800.18,47030.77615384615
CUST2945,16,812161.25,50760.078125
CUST2946,21,1108066.0,52765.04761904762
CUST2947,18,921032.65,51168.48055555556
CUST2948,19,899019.53,47316.817368421056
CUST2949,22,889780.45,40444.56590909091
CUST295,18,581898.47,32327.692777777775
CUST2950,29,1465021.66,50517.988275862066
CUST2951,20,1094917.08,54745.85400000001
CUST2952,21,1009440.11,48068.57666666667
CUST2953,20,1046265.68,52313.284
CUST2954,25,1352156.85,54086.274000000005
CUST2955,13,842956.69,64842.8223076923
CUST2956,18,1055266.71,58625.92833333333
CUST2957,14,596614.66,42615.33285714286
CUST2958,13,470871.98,36220.92153846154
CUST2959,21,1054723.42,50224.92476190476
CUST296,20,1199092.07,59954.603500000005
CUST2960,23,1325033.5,57610.15217391304
CUST2961,19,1007127.17,53006.69315789474
CUST2962,16,1056567.15,66035.446875
CUST2963,21,1330941.03,63378.14428571429
CUST2964,13,601268.23,46251.402307692304
CUST2965,27,1677023.3800000001,62111.97703703704
CUST2966,16,949922.83,59370.176875
CUST2967,22,1171441.64,53247.34727272727
CUST2968,20,879008.0499999999,43950.4025
CUST2969,23,1278035.25,55566.75
CUST297,15,830121.14,55341.40933333334
CUST2970,24,1214225.15,50592.71458333333
CUST2971,19,1075077.72,56583.03789473684
CUST2972,14,487015.52,34786.822857142855
CUST2973,18,889400.54,49411.141111111116
CUST2974,17,850361.88,50021.28705882353
CUST2975,22,1087685.42,49440.24636363636
CUST2976,17,714038.29,42002.25235294118
CUST2977,18,952373.31,52909.628333333334
CUST2978,26,1203765.08,46298.656923076924
CUST2979,20,1152310.3699999999,57615.51849999999
CUST298,22,1063753.07,48352.41227272728
CUST2980,27,1432036.67,53038.39518518518
CUST2981,27,1150558.43,42613.275185185186
CUST2982,18,895854.78,49769.71
CUST2983,23,964961.11,41954.830869565216
CUST2984,24,997028.49,41542.85375
CUST2985,24,1476881.71,61536.737916666665
CUST2986,23,1002982.86,43607.95043478261
CUST2987,20,741823.0800000001,37091.154
CUST2988,17,491299.89,28899.993529411764
CUST2989,30,1377122.42,45904.08066666666
CUST299,19,886564.36,46661.282105263155
CUST2990,18,687768.53,38209.36277777778
CUST2991,14,767372.02,54812.287142857145
CUST2992,16,758218.35,47388.646875
CUST2993,22,1035973.15,47089.68863636364
CUST2994,20,1264445.23,63222.2615
CUST2995,24,1039915.99,43329.832916666666
CUST2996,20,898336.43,44916.821500000005
CUST2997,24,1215775.86,50657.32750000001
CUST2998,19,931804.65,49042.35
CUST2999,21,1109528.88,52834.708571428564
CUST3,21,947099.85,45099.99285714285
CUST30,25,1244762.8800000001,49790.5152
CUST300,26,1166561.98,44867.768461538464
CUST3000,16,748713.15,46794.571875
CUST3001,23,1211010.4,52652.626086956516
CUST3002,18,905629.34,50312.74111111111
CUST3003,16,701346.52,43834.1575
CUST3004,13,704639.27,54203.020769230774
CUST3005,19,988348.06,52018.318947368425
CUST3006,19,929453.71,48918.61631578947
CUST3007,16,887689.8,55480.6125
CUST3008,22,1165758.01,52989.00045454546
CUST3009,21,1024349.1,48778.52857142857
CUST301,33,1274190.85,38611.84393939394
CUST3010,20,965476.29,48273.8145
CUST3011,27,1438937.0,53293.96296296296
CUST3012,18,821838.04,45657.66888888889
CUST3013,26,1418683.61,54564.754230769235
CUST3014,17,960318.29,56489.31117647059
CUST3015,19,1071326.57,56385.608947368426
CUST3016,19,944574.75,49714.46052631579
CUST3017,24,1153693.41,48070.55875
CUST3018,22,1204280.81,54740.03681818182
CUST3019,12,633191.78,52765.98166666667
CUST302,22,1341006.15,60954.825
CUST3020,13,788455.89,60650.45307692308
CUST3021,30,1456249.16,48541.638666666666
CUST3022,20,1154371.34,57718.567
CUST3023,16,814980.71,50936.294375
CUST3024,26,1469516.45,56519.86346153846
CUST3025,29,1481207.83,51076.13206896552
CUST3026,20,885269.63,44263.4815
CUST3027,28,1329333.13,47476.18321428571
CUST3028,30,1412379.03,47079.301
CUST3029,16,803578.18,50223.63625
CUST303,15,883553.1699999999,58903.54466666666
CUST3030,17,870418.57,51201.092352941174
CUST3031,25,1059476.8599999999,42379.0744
CUST3032,21,1151048.39,54811.82809523809
CUST3033,16,703434.2,43964.6375
CUST3034,18,753819.83,41878.87944444444
CUST3035,19,1236366.6,65071.92631578948
CUST3036,19,933748.44,49144.6547368421
CUST3037,21,1086699.17,51747.57952380952
CUST3038,22,1112277.59,50558.07227272727
CUST3039,25,1108969.43,44358.7772
CUST304,26,1362364.45,52398.63269230769
CUST3040,10,575781.89,57578.189
CUST3041,14,701493.3,50106.66428571429
CUST3042,37,2138722.75,57803.31756756757
CUST3043,22,1312490.68,59658.66727272727
CUST3044,15,727042.02,48469.468
CUST3045,19,704624.79,37085.5152631579
CUST3046,10,578437.21,57843.721
CUST3047,23,1069982.67,46520.98565217391
CUST3048,20,1021121.4,51056.07
CUST3049,19,1074674.5,56561.81578947369
CUST305,31,1545400.15,49851.61774193548
CUST3050,22,1231755.1300000001,55988.86954545455
CUST3051,23,1069038.46,46479.93304347826
CUST3052,18,935037.38,51946.52111111111
CUST3053,21,1136815.27,54134.060476190476
CUST3054,20,1085153.04,54257.652
CUST3055,19,902249.49,47486.81526315789
CUST3056,21,1041194.07,49580.67
CUST3057,19,978702.87,51510.67736842105
CUST3058,23,1417869.02,61646.47913043478
CUST3059,21,1152821.62,54896.26761904763
CUST306,15,816022.33,54401.488666666664
CUST3060,26,1357080.83,52195.41653846154
CUST3061,14,680332.74,48595.19571428571
CUST3062,20,930630.99,46531.5495
CUST3063,21,1078698.01,51366.571904761906
CUST3064,23,1267886.75,55125.510869565216
CUST3065,17,808201.36,47541.25647058823
CUST3066,21,856599.11,40790.433809523805
CUST3067,18,749108.26,41617.125555555554
CUST3068,16,967601.1,60475.06875
CUST3069,21,888028.76,42287.08380952381
CUST307,18,712116.09,39562.005
CUST3070,34,2011399.46,59158.80764705882
CUST3071,26,1562089.75,60080.375
CUST3072,16,780041.8099999999,48752.613124999996
CUST3073,23,1011425.11,43975.004782608696
CUST3074,10,447086.8,44708.68
CUST3075,24,1067994.44,44499.76833333333
CUST3076,19,960580.58,50556.872631578946
CUST3077,12,607617.69,50634.807499999995
CUST3078,16,821704.43,51356.526875
CUST3079,20,1107345.57,55367.2785
CUST308,15,681634.74,45442.316
CUST3080,16,863787.28,53986.705
CUST3081,18,882817.25,49045.40277777778
CUST3082,8,501287.62,62660.9525
CUST3083,21,1154314.39,54967.3519047619
CUST3084,11,612715.44,55701.40363636363
CUST3085,15,914805.03,60987.002
CUST3086,14,483396.07,34528.290714285715
CUST3087,19,805810.81,42411.0952631579
CUST3088,20,1015179.41,50758.9705
CUST3089,14,847383.1,60527.364285714284
CUST309,17,955980.33,56234.13705882353
CUST3090,21,896177.49,42675.11857142857
CUST3091,17,875040.3099999999,51472.9594117647
CUST3092,21,1037581.06,49408.62190476191
CUST3093,18,757394.96,42077.497777777775
CUST3094,12,673212.71,56101.059166666666
CUST3095,22,1096710.65,49850.484090909085
CUST3096,16,869568.3200000001,54348.020000000004
CUST3097,17,837505.01,49265.00058823529
CUST3098,25,1359316.5,54372.66
CUST3099,21,779786.8200000001,37132.705714285716
CUST31,24,1046680.95,43611.706249999996
CUST310,14,787154.06,56225.29
CUST3100,13,604533.04,46502.54153846154
CUST3101,21,1304137.53,62101.787142857145
CUST3102,21,909219.63,43296.172857142854
CUST3103,20,845334.67,42266.7335
CUST3104,19,1148527.18,60448.79894736842
CUST3105,21,1094782.01,52132.47666666667
CUST3106,20,978567.29,48928.3645
CUST3107,18,1059881.45,58882.302777777775
CUST3108,21,1108751.48,52797.689523809524
CUST3109,23,777063.51,33785.37
CUST311,20,1136808.65,56840.432499999995
CUST3110,23,1355855.26,58950.22869565217
