transaction_id,customer_id,merchant_id,amount,country,payment_method,timestamp
TXN12369,CUST4526,MER99,73302.17,India,Credit Card,2026-05-23 03:11:56.019464
TXN12370,CUST1931,MER43,72480.91,Singapore,Net Banking,2026-06-01 08:06:29.276775
TXN12373,CUST66,MER151,93606.06,Germany,Net Banking,2026-05-28 17:00:16.649932
TXN12374,CUST3469,MER386,85510.5,India,UPI,2026-05-31 19:28:52.821272
TXN12375,CUST1381,MER34,69249.63,UK,Debit Card,2026-05-26 21:57:28.340694
TXN12377,CUST4627,MER243,93325.5,USA,Credit Card,2026-06-03 16:51:16.274220
TXN12385,CUST2967,MER460,69765.92,Germany,UPI,2026-05-18 02:24:06.396245
TXN12387,CUST4204,MER34,74565.27,India,Net Banking,2026-06-10 06:46:26.895893
TXN12390,CUST3201,MER143,81828.91,India,Net Banking,2026-05-17 21:20:54.016684
TXN12393,CUST3448,MER326,95879.63,USA,Net Banking,2026-05-31 08:14:45.167757
TXN12394,CUST1160,MER239,83699.13,USA,Net Banking,2026-06-02 00:54:19.192777
TXN12395,CUST2474,MER421,77572.47,Singapore,Credit Card,2026-05-31 13:13:45.122515
TXN12396,CUST3484,MER439,67028.86,USA,Debit Card,2026-05-29 05:20:17.536333
TXN12397,CUST315,MER278,87129.67,USA,Net Banking,2026-06-04 13:08:08.134661
TXN12399,CUST1553,MER227,78930.46,UK,Debit Card,2026-06-01 02:56:17.033206
TXN12400,CUST696,MER97,72546.73,Germany,UPI,2026-06-01 22:34:15.542292
TXN12403,CUST485,MER447,97234.43,USA,Credit Card,2026-05-20 17:41:13.557226
TXN12404,CUST3709,MER196,64554.15,Germany,UPI,2026-05-30 05:21:36.393476
TXN12405,CUST1645,MER450,94040.62,USA,Net Banking,2026-06-13 23:28:13.429184
TXN12406,CUST2324,MER255,76371.1,USA,Net Banking,2026-06-13 23:36:39.145230
TXN12407,CUST2384,MER7,84069.14,India,Debit Card,2026-06-13 14:19:09.431881
TXN12412,CUST492,MER222,54405.64,UK,UPI,2026-05-31 21:08:18.608734
TXN12413,CUST4266,MER42,74536.72,Singapore,Credit Card,2026-06-03 18:18:30.267716
TXN12414,CUST1900,MER284,62265.76,India,UPI,2026-05-28 10:26:46.056779
TXN12415,CUST325,MER453,88301.32,Germany,Debit Card,2026-06-13 15:43:24.618202
TXN12416,CUST903,MER399,57262.9,UK,UPI,2026-06-01 03:41:20.166082
TXN12417,CUST52,MER411,71583.23,UK,Credit Card,2026-05-18 15:05:13.059082
TXN12418,CUST1998,MER277,53642.52,USA,Credit Card,2026-06-06 13:15:13.614851
TXN12419,CUST1905,MER364,75954.38,UK,Debit Card,2026-05-24 18:05:44.086108
TXN12421,CUST2140,MER400,51452.73,Germany,UPI,2026-05-27 08:59:32.310904
TXN12424,CUST3173,MER375,62155.33,USA,UPI,2026-06-10 01:14:41.510739
TXN12425,CUST2635,MER313,52477.49,Singapore,UPI,2026-05-31 21:56:58.505378
TXN12430,CUST1132,MER237,61111.27,India,UPI,2026-05-25 15:05:49.897830
TXN12434,CUST1446,MER464,71341.16,Germany,UPI,2026-05-28 17:50:49.187685
TXN12435,CUST4292,MER132,98367.03,India,Credit Card,2026-06-15 01:14:24.836787
TXN12436,CUST4784,MER313,78898.8,Singapore,Debit Card,2026-06-06 22:44:48.645622
TXN12438,CUST1118,MER483,78261.41,India,Credit Card,2026-05-18 01:47:36.456187
TXN12441,CUST3794,MER78,54057.49,Germany,Net Banking,2026-05-20 21:57:11.345684
TXN12442,CUST1059,MER247,64802.32,India,Credit Card,2026-05-28 03:44:44.892668
TXN12446,CUST4624,MER316,50951.53,Germany,Credit Card,2026-05-23 19:58:48.857964
TXN12447,CUST3712,MER342,95379.85,UK,Debit Card,2026-06-03 20:34:59.600699
TXN12451,CUST1751,MER206,82595.12,Singapore,Debit Card,2026-05-29 15:05:35.499283
TXN12452,CUST4496,MER85,82475.31,USA,Credit Card,2026-06-09 17:10:11.174696
TXN12457,CUST2747,MER137,89111.45,USA,Net Banking,2026-06-01 12:35:23.562886
TXN12458,CUST4300,MER448,55315.42,UK,Debit Card,2026-06-07 07:04:34.229989
TXN12459,CUST4654,MER499,54968.02,India,UPI,2026-06-16 05:48:39.549345
TXN12461,CUST4586,MER335,87316.81,India,Credit Card,2026-06-07 15:36:28.041670
TXN12465,CUST3235,MER93,78932.25,USA,Net Banking,2026-06-14 03:57:46.769322
TXN12466,CUST3023,MER42,59966.69,Singapore,Debit Card,2026-05-19 02:03:03.113728
TXN12472,CUST4760,MER217,81224.63,Singapore,Debit Card,2026-05-24 15:18:45.708664
TXN12474,CUST3645,MER298,58427.28,UK,UPI,2026-06-08 05:22:47.476217
TXN12475,CUST799,MER202,65965.56,Singapore,Net Banking,2026-06-14 06:06:36.924758
TXN12477,CUST2877,MER319,95292.76,UK,Net Banking,2026-06-12 15:36:08.227050
TXN12480,CUST4004,MER100,95329.58,Germany,UPI,2026-06-15 12:03:43.831390
TXN12481,CUST4299,MER345,66603.5,Singapore,UPI,2026-06-05 11:14:27.298334
TXN12483,CUST3786,MER215,68326.51,USA,Debit Card,2026-05-24 05:04:06.689251
TXN12484,CUST4829,MER274,65641.76,Germany,Debit Card,2026-05-25 09:00:55.896014
TXN12485,CUST2433,MER178,63357.22,India,UPI,2026-05-21 08:10:27.795753
TXN12486,CUST4109,MER258,93236.53,India,Net Banking,2026-06-14 10:58:50.438269
TXN12487,CUST3044,MER226,83265.46,UK,Debit Card,2026-05-27 13:10:24.105549
TXN12488,CUST4916,MER145,71918.53,Germany,Net Banking,2026-05-28 09:42:54.708462
TXN12490,CUST4367,MER184,55634.14,Germany,Debit Card,2026-06-14 05:48:33.622178
TXN12492,CUST2128,MER68,71028.66,India,UPI,2026-06-04 20:49:37.877736
TXN12494,CUST1689,MER147,80500.07,UK,Credit Card,2026-06-02 20:31:32.750896
TXN12495,CUST680,MER37,70824.11,Singapore,Net Banking,2026-05-22 14:30:43.798328
TXN12496,CUST950,MER232,82227.67,India,Credit Card,2026-05-26 02:35:28.500718
TXN12497,CUST2551,MER209,90115.87,India,Debit Card,2026-06-15 23:37:09.659261
TXN12498,CUST3028,MER365,77178.34,USA,Net Banking,2026-06-12 03:44:27.020893
TXN12501,CUST1878,MER293,56993.9,Germany,UPI,2026-06-03 00:00:12.203586
TXN12503,CUST2220,MER481,52875.42,USA,Net Banking,2026-05-27 05:01:09.197499
TXN12504,CUST4670,MER362,62733.41,Singapore,Net Banking,2026-06-05 03:04:42.273823
TXN12509,CUST3326,MER146,63107.83,India,Debit Card,2026-06-12 08:25:06.776314
TXN12513,CUST692,MER200,87718.24,USA,Net Banking,2026-05-21 09:58:20.562460
TXN12514,CUST1348,MER78,50890.66,USA,UPI,2026-05-23 00:21:28.457981
TXN12515,CUST77,MER248,69292.11,Singapore,Net Banking,2026-05-22 08:18:39.999304
TXN12516,CUST2548,MER105,92107.37,USA,Debit Card,2026-06-05 08:03:09.274332
TXN12517,CUST3717,MER425,76001.65,Singapore,Net Banking,2026-05-18 10:43:21.759775
TXN12520,CUST4194,MER65,82432.59,Germany,UPI,2026-05-21 08:44:17.116750
TXN12524,CUST4317,MER483,82581.38,Germany,UPI,2026-06-07 04:14:08.249312
TXN12525,CUST2584,MER120,71411.12,India,Credit Card,2026-05-31 05:13:37.701323
TXN12526,CUST4958,MER483,52996.0,Germany,UPI,2026-05-18 11:31:45.564200
TXN12527,CUST826,MER82,94430.26,Singapore,Debit Card,2026-05-21 18:20:23.270453
TXN12528,CUST3868,MER22,81290.89,Singapore,UPI,2026-05-18 11:15:51.469123
TXN12531,CUST2622,MER408,99863.43,Germany,UPI,2026-05-23 04:39:20.652849
TXN12533,CUST2775,MER99,92334.71,Singapore,Debit Card,2026-06-05 00:44:51.163518
TXN12535,CUST3241,MER318,54602.38,Singapore,UPI,2026-06-09 04:31:42.114692
TXN12543,CUST45,MER111,61505.02,Germany,UPI,2026-05-26 01:27:42.081032
TXN12544,CUST2149,MER274,79137.23,USA,Debit Card,2026-06-03 04:47:46.152057
TXN12546,CUST3042,MER126,63485.28,India,Credit Card,2026-06-01 01:41:52.759559
TXN12548,CUST3070,MER6,87724.03,India,Credit Card,2026-06-12 04:30:26.529854
TXN12550,CUST3667,MER206,76547.86,UK,UPI,2026-06-15 07:34:08.666178
TXN12554,CUST366,MER120,58763.03,India,Debit Card,2026-06-05 01:03:36.841714
TXN12555,CUST675,MER148,57725.92,India,UPI,2026-06-06 23:20:33.363584
TXN12556,CUST1664,MER128,86215.99,USA,UPI,2026-06-03 07:33:52.266312
TXN12557,CUST2169,MER464,55689.2,Germany,Net Banking,2026-06-04 14:53:36.972491
TXN12558,CUST4552,MER483,92289.86,USA,Credit Card,2026-06-06 09:56:03.358166
TXN12560,CUST3837,MER349,52245.67,UK,Credit Card,2026-06-09 07:20:47.986689
TXN12561,CUST4058,MER164,84540.43,UK,Credit Card,2026-06-12 18:30:49.225317
TXN12568,CUST1338,MER16,76817.23,India,Credit Card,2026-06-09 13:08:16.851942
TXN12569,CUST4458,MER395,99727.94,India,Credit Card,2026-06-05 22:23:15.449511
TXN12570,CUST3248,MER491,54966.42,India,Debit Card,2026-05-26 06:15:34.851118
TXN12575,CUST1888,MER378,52852.01,Germany,UPI,2026-06-06 19:54:36.275772
TXN12576,CUST4309,MER273,78404.68,Germany,Credit Card,2026-05-18 21:08:42.871297
TXN12578,CUST3464,MER462,60008.19,Singapore,UPI,2026-06-02 09:10:01.308939
TXN12580,CUST2573,MER127,66161.57,India,Net Banking,2026-05-29 11:50:30.376316
TXN12581,CUST1370,MER93,62645.95,India,Credit Card,2026-05-30 16:45:52.408439
TXN12583,CUST3155,MER365,67183.66,USA,UPI,2026-05-17 19:08:17.797258
TXN12585,CUST2438,MER40,86756.27,India,UPI,2026-05-30 08:07:22.957670
TXN12586,CUST1616,MER300,85039.7,UK,Credit Card,2026-05-28 20:02:55.594103
TXN12587,CUST1124,MER327,72825.95,UK,Net Banking,2026-06-07 04:13:13.943323
TXN12588,CUST3522,MER95,80763.88,USA,Debit Card,2026-06-15 03:10:25.551116
TXN12589,CUST3241,MER318,80468.48,USA,Debit Card,2026-06-06 21:24:48.631944
TXN12591,CUST4802,MER37,91262.72,Singapore,Credit Card,2026-06-03 20:59:09.781560
TXN12592,CUST1867,MER50,50396.23,UK,Debit Card,2026-05-31 17:38:19.216010
TXN12593,CUST3871,MER396,70458.82,India,Net Banking,2026-05-25 14:53:45.635396
TXN12594,CUST2666,MER81,65039.08,USA,Net Banking,2026-06-09 03:29:26.878911
TXN12596,CUST2066,MER366,86290.46,UK,Net Banking,2026-06-12 02:58:08.462621
TXN12597,CUST207,MER148,83976.86,Singapore,Credit Card,2026-05-29 02:41:40.580233
TXN12598,CUST3245,MER174,68673.92,USA,Net Banking,2026-06-04 05:07:23.208952
TXN12599,CUST1123,MER110,77840.28,Germany,Debit Card,2026-06-08 16:32:41.102374
TXN12606,CUST2276,MER115,83862.89,USA,UPI,2026-05-30 14:24:00.359173
TXN12607,CUST3826,MER83,92574.36,Singapore,UPI,2026-05-26 23:58:57.890405
TXN12613,CUST4108,MER90,96243.48,UK,Net Banking,2026-06-08 06:55:44.394141
TXN12617,CUST1503,MER452,94984.09,UK,Credit Card,2026-05-20 18:17:11.971519
TXN12622,CUST70,MER234,65081.0,India,Credit Card,2026-05-19 03:52:34.998485
TXN12623,CUST3794,MER263,65877.38,India,Credit Card,2026-06-14 05:04:21.883610
TXN12624,CUST3372,MER255,51804.8,Singapore,Debit Card,2026-05-29 15:01:58.681277
TXN12627,CUST1365,MER468,92160.66,Germany,Credit Card,2026-05-19 04:48:02.689196
TXN12628,CUST2805,MER141,75309.4,USA,Credit Card,2026-06-07 04:32:33.498664
TXN12629,CUST3582,MER398,71004.32,Germany,Credit Card,2026-05-21 04:14:19.249739
TXN12631,CUST1543,MER98,80974.31,USA,Net Banking,2026-05-29 19:00:38.502007
TXN12633,CUST4501,MER194,80296.02,India,Credit Card,2026-06-07 00:13:40.505046
TXN12635,CUST3215,MER47,63065.5,Germany,UPI,2026-06-06 05:45:16.398261
TXN12640,CUST3208,MER456,50022.55,India,Credit Card,2026-06-08 22:11:26.302690
TXN12641,CUST3750,MER474,70025.63,Germany,UPI,2026-05-21 09:12:06.140876
TXN12645,CUST3465,MER134,80714.29,USA,Net Banking,2026-06-15 19:14:16.735297
TXN12647,CUST1940,MER4,65062.78,India,UPI,2026-05-23 04:50:43.480030
TXN12648,CUST2528,MER116,55982.03,USA,Credit Card,2026-05-23 19:49:20.314953
TXN12650,CUST1153,MER106,56228.6,Singapore,Debit Card,2026-06-11 19:32:13.325305
TXN12651,CUST3858,MER454,75337.42,USA,Credit Card,2026-05-23 22:24:13.652155
TXN12655,CUST4235,MER471,59430.7,UK,Debit Card,2026-06-05 11:30:59.992886
TXN12656,CUST220,MER208,59816.83,Singapore,Debit Card,2026-06-09 04:49:42.058302
TXN12657,CUST642,MER328,50972.82,Singapore,Net Banking,2026-05-22 20:56:35.835308
TXN12659,CUST4249,MER367,65523.4,UK,Net Banking,2026-06-16 07:49:14.842318
TXN12660,CUST231,MER171,78059.2,UK,Debit Card,2026-05-19 15:27:34.056110
TXN12662,CUST784,MER250,94247.12,Singapore,Credit Card,2026-06-09 10:03:07.242531
TXN12663,CUST4250,MER371,88532.24,USA,UPI,2026-06-15 13:41:10.438727
TXN12664,CUST338,MER487,69859.89,Singapore,Net Banking,2026-06-14 16:55:00.823920
TXN12668,CUST3987,MER402,72700.56,UK,Credit Card,2026-05-29 17:18:23.798555
TXN12669,CUST453,MER246,50398.28,Germany,Debit Card,2026-06-15 15:47:31.006444
TXN12675,CUST3096,MER342,94475.81,USA,Net Banking,2026-06-15 22:32:10.997339
TXN12676,CUST4543,MER234,55355.64,USA,Credit Card,2026-06-03 01:14:02.018047
TXN12678,CUST504,MER317,50602.44,Singapore,Debit Card,2026-06-07 20:04:18.493387
TXN12679,CUST4488,MER428,67976.37,Singapore,Credit Card,2026-05-27 04:59:14.330090
TXN12682,CUST4740,MER24,91997.61,Germany,Debit Card,2026-05-20 12:16:23.182451
TXN12683,CUST4177,MER204,91204.52,USA,Debit Card,2026-05-17 12:36:03.646836
TXN12684,CUST1141,MER332,66811.64,USA,UPI,2026-06-03 14:05:01.582126
TXN12685,CUST4702,MER170,93797.6,Germany,Credit Card,2026-05-19 23:05:17.001270
TXN12686,CUST726,MER3,95260.84,India,Credit Card,2026-06-15 18:55:24.553512
TXN12687,CUST4632,MER105,84869.34,UK,Net Banking,2026-06-11 16:15:36.255969
TXN12688,CUST1897,MER351,52588.21,Germany,Credit Card,2026-05-23 00:40:28.565890
TXN12690,CUST1964,MER400,75253.37,Singapore,Net Banking,2026-06-06 07:59:31.793115
TXN12691,CUST3581,MER146,70612.5,Germany,Net Banking,2026-06-03 13:27:25.718802
TXN12692,CUST3070,MER48,84375.11,UK,Debit Card,2026-06-11 05:42:00.488688
TXN12693,CUST1534,MER481,97573.44,USA,Net Banking,2026-06-10 15:10:03.664857
TXN12695,CUST3698,MER132,74000.24,India,Debit Card,2026-05-23 13:59:35.521446
TXN12697,CUST3743,MER56,60237.25,USA,Debit Card,2026-06-12 19:35:55.260336
TXN12701,CUST1644,MER397,61820.19,Germany,Debit Card,2026-06-11 03:10:04.537703
TXN12702,CUST2053,MER298,52513.62,Germany,Debit Card,2026-06-02 03:13:40.219458
TXN12704,CUST4063,MER44,65521.59,USA,UPI,2026-06-05 15:21:44.584146
TXN12705,CUST4914,MER494,70154.76,Germany,Net Banking,2026-05-29 14:11:35.666595
TXN12708,CUST2032,MER415,55990.9,India,UPI,2026-05-23 02:26:28.486091
TXN12713,CUST1004,MER122,95095.77,Singapore,Debit Card,2026-06-01 20:25:48.939903
TXN12715,CUST3055,MER248,62666.64,India,Credit Card,2026-06-16 10:32:46.337568
TXN12716,CUST2539,MER312,68734.01,USA,UPI,2026-05-28 18:07:21.994723
TXN12717,CUST2720,MER433,81684.86,Germany,Credit Card,2026-05-20 23:25:13.318233
TXN12718,CUST838,MER114,98347.52,India,Debit Card,2026-05-31 12:06:23.698148
TXN12720,CUST1277,MER105,98157.48,Singapore,Debit Card,2026-06-09 14:17:43.094170
TXN12721,CUST3572,MER380,75101.12,Singapore,Credit Card,2026-06-15 12:45:09.977239
TXN12722,CUST2379,MER162,97796.56,Singapore,Debit Card,2026-06-03 07:44:17.247099
TXN12724,CUST1667,MER136,80594.4,Germany,Credit Card,2026-06-01 16:02:18.021179
TXN12728,CUST2346,MER414,60305.19,India,UPI,2026-05-28 06:33:03.026450
TXN12733,CUST89,MER137,91012.98,USA,Debit Card,2026-06-03 14:18:00.403029
TXN12734,CUST526,MER129,82618.81,UK,UPI,2026-06-10 22:32:14.038326
TXN12735,CUST4724,MER245,64360.98,UK,Net Banking,2026-06-12 11:40:06.814066
TXN12740,CUST3704,MER61,91953.27,Singapore,Credit Card,2026-06-16 05:57:40.246710
TXN12741,CUST110,MER119,61902.42,UK,UPI,2026-06-14 22:15:57.168970
TXN12744,CUST1025,MER189,59348.83,Singapore,UPI,2026-05-29 10:11:38.966397
TXN12745,CUST87,MER281,81951.63,UK,UPI,2026-05-19 05:45:11.709835
TXN12749,CUST1321,MER17,84230.52,Singapore,UPI,2026-05-18 11:44:37.286946
TXN12751,CUST3871,MER187,77942.23,USA,UPI,2026-05-21 05:51:30.116879
TXN12753,CUST329,MER227,99028.54,USA,UPI,2026-06-11 01:28:32.836856
TXN12758,CUST3574,MER412,86179.91,UK,Net Banking,2026-05-24 16:38:39.719120
TXN12759,CUST603,MER373,97053.75,USA,Debit Card,2026-06-04 06:53:24.387817
TXN12762,CUST4236,MER202,84495.24,India,Credit Card,2026-05-25 05:45:36.888541
TXN12764,CUST2375,MER210,71486.14,Germany,Debit Card,2026-06-14 11:41:19.110223
TXN12766,CUST2456,MER57,70206.06,USA,UPI,2026-05-31 21:09:14.454576
TXN12768,CUST36,MER163,88022.15,USA,Debit Card,2026-05-26 07:19:10.307390
TXN12769,CUST4841,MER424,88321.22,USA,Credit Card,2026-06-02 14:04:14.359544
TXN12771,CUST4551,MER387,97360.06,USA,UPI,2026-06-07 20:38:29.788536
TXN12773,CUST3963,MER72,95665.13,India,Credit Card,2026-05-17 21:05:10.027022
TXN12774,CUST4230,MER353,95862.28,India,Credit Card,2026-06-07 09:00:34.889135
TXN12775,CUST4105,MER91,68029.95,India,Debit Card,2026-06-10 23:25:16.828254
TXN12777,CUST2499,MER63,82657.9,Singapore,UPI,2026-06-15 16:56:21.332837
TXN12778,CUST2720,MER475,53829.51,Germany,Net Banking,2026-05-31 03:57:01.690585
TXN12779,CUST2122,MER146,60038.47,USA,Debit Card,2026-06-08 17:48:08.684155
TXN12780,CUST3401,MER114,52652.57,Germany,Credit Card,2026-05-21 20:51:23.317115
TXN12782,CUST2940,MER299,61384.95,UK,Debit Card,2026-05-26 12:46:59.776879
TXN12783,CUST1289,MER185,78665.09,India,Net Banking,2026-05-26 04:14:59.386368
TXN12784,CUST4528,MER399,86861.2,India,Debit Card,2026-05-18 11:09:43.056398
TXN12786,CUST2529,MER312,50301.93,Germany,Credit Card,2026-06-07 02:04:45.074553
TXN12787,CUST4338,MER79,85716.28,India,UPI,2026-05-29 22:47:57.703739
TXN12790,CUST341,MER361,74388.49,Singapore,Credit Card,2026-06-15 20:31:42.966278
TXN12792,CUST2262,MER172,61646.58,UK,Credit Card,2026-06-06 06:43:35.808789
TXN12797,CUST4578,MER453,64735.27,UK,UPI,2026-06-14 11:20:57.971040
TXN12799,CUST4467,MER138,96837.62,USA,Net Banking,2026-06-01 10:02:04.710566
TXN12801,CUST536,MER68,62134.22,India,Net Banking,2026-06-05 02:47:08.267534
TXN12802,CUST3756,MER432,89567.23,UK,Debit Card,2026-05-31 06:38:12.179609
TXN12804,CUST2304,MER27,85716.33,Germany,UPI,2026-06-15 05:27:40.283049
TXN12806,CUST221,MER65,82953.15,India,Debit Card,2026-05-20 05:56:24.203180
TXN12808,CUST268,MER206,67986.99,India,Debit Card,2026-06-08 00:39:28.837359
TXN12809,CUST1112,MER75,56144.95,UK,Debit Card,2026-05-31 01:24:58.496106
TXN12812,CUST4925,MER57,74615.82,USA,Debit Card,2026-06-12 02:13:48.787153
TXN12815,CUST715,MER233,67920.52,India,Net Banking,2026-05-27 10:12:43.231231
TXN12816,CUST194,MER157,91622.69,Germany,UPI,2026-06-07 14:16:27.094177
TXN12819,CUST3752,MER317,94263.38,Singapore,Net Banking,2026-05-26 13:21:47.937742
TXN12825,CUST1872,MER122,62870.05,India,Net Banking,2026-06-10 00:31:09.129951
TXN12827,CUST4313,MER66,72149.02,India,Credit Card,2026-05-27 18:48:53.642151
TXN12829,CUST2729,MER75,70346.3,Singapore,Credit Card,2026-06-07 03:55:34.123861
TXN12830,CUST4349,MER398,98453.2,UK,Debit Card,2026-06-06 16:32:11.345412
TXN12833,CUST4005,MER209,84405.98,India,Net Banking,2026-06-16 00:52:18.002206
TXN12834,CUST3219,MER442,95192.32,UK,Credit Card,2026-05-19 00:04:13.299183
TXN12837,CUST554,MER38,95557.14,India,Net Banking,2026-06-05 17:31:10.222585
TXN12841,CUST193,MER323,87763.96,USA,UPI,2026-05-18 11:05:02.131837
TXN12843,CUST471,MER19,76203.6,USA,Debit Card,2026-05-29 17:29:23.901398
TXN12845,CUST2939,MER45,54440.63,UK,Net Banking,2026-05-31 06:35:23.573061
TXN12846,CUST647,MER279,64976.29,UK,Debit Card,2026-05-28 06:02:12.710993
TXN12850,CUST1738,MER305,57990.07,India,Credit Card,2026-06-14 11:50:26.438006
TXN12852,CUST4739,MER173,88620.4,USA,Net Banking,2026-05-17 23:49:07.582459
TXN12853,CUST871,MER111,94432.45,USA,UPI,2026-05-18 03:07:58.221093
TXN12856,CUST2965,MER494,98377.05,Germany,UPI,2026-05-25 08:18:38.883507
TXN12857,CUST1605,MER255,87432.83,India,Net Banking,2026-05-28 17:15:36.372571
TXN12859,CUST3453,MER367,67882.15,USA,Credit Card,2026-06-16 01:18:00.851013
TXN12860,CUST4314,MER81,95396.28,USA,Credit Card,2026-05-22 15:32:34.018410
TXN12861,CUST2251,MER153,75396.66,India,Debit Card,2026-06-05 15:33:08.791232
TXN12862,CUST3232,MER160,76321.22,USA,UPI,2026-05-22 13:13:52.191372
TXN12863,CUST451,MER417,62268.42,USA,UPI,2026-05-25 05:11:36.254766
TXN12864,CUST942,MER430,74613.16,UK,Net Banking,2026-05-23 21:35:41.963829
TXN12865,CUST3120,MER258,64185.26,Singapore,Net Banking,2026-06-05 01:34:29.718579
TXN12866,CUST4315,MER395,84538.44,UK,UPI,2026-06-02 13:54:49.595585
TXN12867,CUST2207,MER189,68497.61,USA,Credit Card,2026-06-15 23:47:49.897992
TXN12868,CUST3801,MER271,94159.5,India,Net Banking,2026-05-27 07:46:00.529603
TXN12870,CUST974,MER226,87209.88,Singapore,Debit Card,2026-05-29 13:49:12.203346
TXN12871,CUST1049,MER96,60416.41,UK,Net Banking,2026-05-19 04:31:14.197466
TXN12878,CUST3418,MER160,54896.0,UK,UPI,2026-05-29 02:29:01.759892
TXN12880,CUST2446,MER95,59189.15,India,Credit Card,2026-06-04 20:45:05.591600
TXN12885,CUST690,MER275,55780.23,Germany,UPI,2026-05-31 00:08:38.200294
TXN12888,CUST332,MER41,62529.23,India,Credit Card,2026-06-12 20:05:14.022767
TXN12889,CUST1694,MER8,83007.77,India,Credit Card,2026-06-11 04:57:38.367001
TXN12890,CUST4183,MER431,80398.5,UK,UPI,2026-05-21 08:37:14.193125
TXN12896,CUST1680,MER106,69798.79,UK,Debit Card,2026-05-20 04:56:18.074481
TXN12897,CUST4162,MER55,99880.75,UK,Debit Card,2026-05-30 05:19:44.775962
TXN12900,CUST110,MER228,63901.2,UK,UPI,2026-05-29 17:39:53.521123
TXN12903,CUST1129,MER33,66381.42,Germany,Debit Card,2026-05-29 05:24:32.925233
TXN12905,CUST2030,MER59,70886.17,Germany,Debit Card,2026-05-31 18:41:48.716032
TXN12906,CUST1697,MER24,53519.94,Germany,Net Banking,2026-06-07 02:33:35.687091
TXN12908,CUST4971,MER245,54988.54,USA,Debit Card,2026-06-15 02:37:14.878754
TXN12909,CUST4540,MER1,93601.92,Singapore,Debit Card,2026-06-08 18:38:08.200416
TXN12910,CUST3439,MER456,77825.13,Germany,Debit Card,2026-05-29 12:15:08.364197
TXN12911,CUST3345,MER446,73311.52,Germany,Debit Card,2026-05-20 01:42:19.308457
TXN12913,CUST1640,MER89,67986.7,Germany,UPI,2026-05-27 04:41:33.050954
TXN12914,CUST284,MER358,57897.89,Germany,UPI,2026-05-29 21:01:23.517900
TXN12915,CUST1328,MER24,67305.3,UK,Net Banking,2026-06-06 21:12:26.286284
TXN12924,CUST4114,MER33,84788.17,UK,Debit Card,2026-05-23 16:53:54.779279
TXN12925,CUST3046,MER278,73712.46,USA,Net Banking,2026-06-01 02:38:40.091146
TXN12930,CUST2502,MER219,62430.79,UK,Debit Card,2026-06-16 00:03:40.404612
TXN12932,CUST1880,MER118,60915.62,UK,Credit Card,2026-05-19 00:48:44.325151
TXN12934,CUST4456,MER242,63292.87,Germany,UPI,2026-06-11 00:11:58.978472
TXN12935,CUST3391,MER440,60118.35,UK,UPI,2026-05-19 14:54:02.889618
TXN12939,CUST4822,MER101,67432.59,USA,UPI,2026-05-20 06:28:49.041240
TXN12943,CUST3076,MER13,86357.11,USA,Net Banking,2026-05-28 23:20:32.496780
TXN12945,CUST66,MER429,65134.18,Singapore,Net Banking,2026-05-29 04:30:17.704234
TXN12950,CUST3669,MER57,72468.26,Germany,Debit Card,2026-06-09 13:57:58.043199
TXN12951,CUST3309,MER14,77808.79,Singapore,Debit Card,2026-06-03 11:00:02.875129
TXN12956,CUST3907,MER209,52342.7,Germany,Net Banking,2026-06-06 00:31:32.121025
TXN12959,CUST2737,MER86,99494.69,Singapore,Credit Card,2026-06-03 17:55:33.883994
